timestamp,x_pos,y_pos
0.0,0.5355222225189209,-0.015605268068611622
0.07002675,0.5353354215621948,-0.014855424873530865
0.1340535,0.5357089042663574,-0.016354680061340332
0.219901166,0.5353354215621948,-0.014855424873530865
0.273050166,0.5355222225189209,-0.015605268068611622
0.351137625,0.5355222225189209,-0.015605268068611622
0.41128525,0.5355222225189209,-0.015605268068611622
0.48098,0.5357089042663574,-0.016354680061340332
0.541225292,0.5355222225189209,-0.015605268068611622
0.608350292,0.5353354215621948,-0.014855424873530865
0.703098208,0.5355222225189209,-0.015605268068611622
0.751923,0.5355222225189209,-0.015605268068611622
0.809874167,0.5353354215621948,-0.014855424873530865
0.897308125,0.5355222225189209,-0.015605268068611622
1.039256708,0.5355222225189209,-0.015605268068611622
1.11734875,0.5357089042663574,-0.016354680061340332
1.157644709,0.5353354215621948,-0.014855424873530865
1.179061084,0.5355222225189209,-0.015605268068611622
1.260556625,0.5353354215621948,-0.014855424873530865
1.293075959,0.5355222225189209,-0.015605268068611622
1.360003584,0.5355222225189209,-0.015605268068611622
1.414577167,0.5355222225189209,-0.015605268068611622
1.488496292,0.5355222225189209,-0.015605268068611622
1.588375292,0.5355222225189209,-0.015605268068611622
1.623907209,0.5353354215621948,-0.014855424873530865
1.689522834,0.5355222225189209,-0.015605268068611622
1.767754625,0.5357089042663574,-0.016354680061340332
1.821994125,0.5353354215621948,-0.014855424873530865
1.902368209,0.5353354215621948,-0.014855424873530865
1.955358376,0.5355222225189209,-0.015605268068611622
2.026592417,0.5353354215621948,-0.014855424873530865
2.102070001,0.5355222225189209,-0.015605268068611622
2.175362334,0.5353354215621948,-0.014855424873530865
2.230817209,0.5355222225189209,-0.015605268068611622
2.297797834,0.5353354215621948,-0.014855424873530865
2.366869792,0.5353354215621948,-0.014855424873530865
2.441669251,0.5355222225189209,-0.015605268068611622
2.503956167,0.5355222225189209,-0.015605268068611622
2.569591376,0.5353354215621948,-0.014855424873530865
2.634881876,0.5353354215621948,-0.014855424873530865
2.703705334,0.5355222225189209,-0.015605268068611622
2.770059626,0.5353354215621948,-0.014855424873530865
2.839739709,0.5353354215621948,-0.014855424873530865
2.904352834,0.5343998074531555,-0.011099712923169136
2.972869709,0.5347743630409241,-0.012603298760950565
3.040790293,0.5343998074531555,-0.011099712923169136
3.107639084,0.5345871448516846,-0.011851722374558449
3.168126459,0.532143235206604,-0.0020416046027094126
3.236216126,0.5306301712989807,0.0040322099812328815
3.329870126,0.5311983823776245,0.0017512249760329723
3.379749335,0.5317656397819519,-0.0005257923621684313
3.451454876,0.5289194583892822,0.010899076238274574
3.516412751,0.5285381078720093,0.012429936788976192
3.585733335,0.5281562805175781,0.013962582685053349
3.650888501,0.5250856876373291,0.026288392022252083
3.718606293,0.5241202116012573,0.03016393445432186
3.794583793,0.5215966701507568,0.04029374569654465
3.86045446,0.5206209421157837,0.04421050846576691
3.923823293,0.5054273009300232,0.10519987344741821
3.99419996,0.5039927959442139,0.11095824837684631
4.049169835,0.5035818219184875,0.11260797828435898
4.112760043,0.5046083331108093,0.10848738998174667
4.181082752,0.509088397026062,0.09050367027521133
4.249827168,0.5129102468490601,0.07516223937273026
4.310639668,0.5180705189704895,0.05444834753870964
4.377640377,0.5229579210281372,0.03482961654663086
4.44886846,0.5275827646255493,0.016264906153082848
4.518088543,0.5302507877349854,0.0055550760589540005
4.591604335,0.5338371396064758,-0.0088410759344697
4.655414294,0.5351485013961792,-0.014105149544775486
4.71884396,0.5368268489837646,-0.020842092111706734
4.796233502,0.5370127558708191,-0.021588489413261414
4.86329521,0.5364546179771423,-0.019348010420799255
4.921236502,0.5357089042663574,-0.016354680061340332
4.995408544,0.6739222407341003,0.41800564527511597
5.061726502,0.6144090294837952,0.3739166855812073
5.118867044,0.5482895970344543,0.33489930629730225
5.190949752,0.47816282510757446,0.2637193202972412
5.258379085,0.4655883014202118,0.2651190161705017
5.325159252,0.4773140251636505,0.21805039048194885
5.390071294,0.4910169243812561,0.16304509341716766
5.464785919,0.5068557858467102,0.0994657576084137
5.537931461,0.5103000402450562,0.08564014732837677
5.611801502,0.5212067365646362,0.041859064251184464
5.671833377,0.5248928070068359,0.027062593027949333
5.738073669,0.5306301712989807,0.0040322099812328815
5.807800169,0.5443637371063232,-0.05109632387757301
5.879377502,0.5381261706352234,-0.02605786733329296
5.937790669,0.5410766005516052,-0.03790128231048584
6.010306044,0.5401574969291687,-0.034211866557598114
6.076584253,0.5362683534622192,-0.018600324168801308
6.140493169,0.5266246199607849,0.0201110802590847
6.237015253,0.5215966701507568,0.04029374569654465
6.284183086,0.5176764130592346,0.05603039637207985
6.365344878,0.5060402750968933,0.10273943096399307
6.427257711,0.508480966091156,0.0929420068860054
6.496671086,0.5119087100028992,0.07918257266283035
6.545728294,0.5151031613349915,0.06635958701372147
6.616342669,0.5202298760414124,0.045780446380376816
6.675406419,0.5260483622550964,0.022424185648560524
6.749652378,0.5285381078720093,0.012429936788976192
6.81339192,0.5345871448516846,-0.011851722374558449
6.880755211,0.5379408597946167,-0.02531404048204422
6.948858211,0.5396047830581665,-0.03199314326047897
7.019613295,0.5425417423248291,-0.043782465159893036
7.084241545,0.5418100357055664,-0.04084523022174835
7.155399045,0.5405254364013672,-0.03568889945745468
7.220130336,0.5390511155128479,-0.029770605266094208
7.288988878,0.5342123508453369,-0.010347268544137478
7.35762517,0.5281562805175781,0.013962582685053349
7.41581517,0.5196423530578613,0.04813883453607559
7.487060378,0.5121092796325684,0.07837754487991333
7.554537003,0.5054273009300232,0.10519987344741821
7.623347128,0.49356693029403687,0.15280906856060028
7.701233545,0.49399009346961975,0.15111038088798523
7.769162587,0.4952565133571625,0.1460268199443817
7.828030045,0.5002759695053101,0.1258780062198639
7.905671503,0.5072628259658813,0.09783187508583069
7.969765587,0.5141081809997559,0.07035364210605621
8.030970337,0.52003413438797,0.04656611382961273
8.09211467,0.5270081758499146,0.018571263179183006
8.170591337,0.5313875675201416,0.0009917787974700332
8.22562642,0.5368268489837646,-0.020842092111706734
8.291181587,0.5386814475059509,-0.02828678861260414
8.361325254,0.5399733781814575,-0.03347271308302879
8.426178545,0.5425417423248291,-0.043782465159893036
8.49096417,0.5427243709564209,-0.04451572522521019
